id,text,source
740385872089120768,"Thank you South Dakota! #Trump2016 
https://t.co/GbRTQdxIj4 https://t.co/pNqwOrY0ZB",Twitter for iPhone
740383281603039232,"Thank you New Jersey! #Trump2016
https://t.co/PgIYkHLGtI https://t.co/MyJMOKdpJ9",Twitter for iPhone
740380953722421249,"Thank you Montana! #Trump2016
https://t.co/rOvTapLnWG https://t.co/PyHiy7vjO6",Twitter for iPhone
740343009074634752,I will be speaking about our great journey to the Republican nomination at 9:00 P.M. The movement toward a country that WINS again continues,Twitter for Android
740330660372619265,I will be interviewed tonight on @seanhannity - Enjoy!  10:00 P.M.,Twitter for Android
740313748825505792,Thank you! Together we will #MakeAmericaGreatAgain! https://t.co/7Jk6voyzue,Twitter for iPhone
740005642228862981,"In just out book, Secret Service Agent Gary Byrne doesn't believe that Crooked Hillary has the temperament or integrity to be the president!",Twitter for Android
739998110915678208,A former Secret Service Agent for President Clinton excoriates Crooked Hillary describing her as ERRATIC &amp; VIOLENT. Bad temperament for pres,Twitter for Android
739934090690998272,"See, when I said NATO was obsolete because of no terrorism protection, they made the change without giving me credit.https://t.co/sRCF1H3rjg",Twitter Web Client
739857123329335298,Thank you Diamond and Silk! https://t.co/qdsLUy2hqD,Twitter Web Client
739826625546752000,"Remembering the fallen heroes on #DDay - June 6, 1944. https://t.co/od7vsDMlHY",Twitter for iPhone
739816997345755136,"I am getting bad marks from certain pundits because I have a small campaign staff. But small is good, flexible, save money and number one!",Twitter for iPhone
739814823689605120,"A massive blow to Obama's message - only 38,000 new jobs for month in just issued jobs report. That's REALLY bad!",Twitter for Android
739810044150190080,Crooked Hillary is being badly criticized (for a Wall Street paid for ad) by PolitiFact for a false ad on me on women. She is a total fraud!,Twitter for Android
739807883521630208,Crooked Hillary Clinton has not held a news conference in more than 7 months. Her record is so bad she is unable to answer tough questions!,Twitter for Android
739803054476775424,"Just like I have been able to spend far less money than  others on the campaign and finish #1, so too should our country. We can be great!",Twitter for Android
739779845572448256,"People like @KatyTurNBC report on my campaign, but have zero access. They say what they want without any knowledge.True of so much of media!",Twitter for Android
739581318699352066,"Hillary Clinton is unfit to be president. She has bad judgement, poor leadership skills and a very bad and destructive track record. Change!",Twitter for Android
739576535561162752,I am watching @CNN very little lately because they are so biased against me. Shows are predictable garbage! CNN and MSM is one big lie!,Twitter for Android
739571700392722432,"The Clinton News Network, sometimes referred to as @CNN, is getting more and more biased.They act so indignant-hear them behind closed doors",Twitter for Android
739242726181462016,"""@sareed59:  Our ineffective #POTUS has to make a speech in #Elkhart to make everything look great. Mr. Trump #MakeAmericaGreatAgain""",Twitter for Android
739206145072594944,"Thank you Attorney General Gonzales, so many people feel this way. 
https://t.co/fMR8YYiiMz",Twitter for iPhone
739082885857173505,We just had the worst jobs report since 2010.,Twitter for Android
739082059348619264,The Mayor of San Jose did a terrible job of ordering the  protection of innocent people. The thugs were lucky supporters remained peaceful!,Twitter for Android
739080401747120128,Many of the thugs that attacked the peaceful Trump supporters in San Jose were illegals. They burned the American flag and laughed at police,Twitter for Android
739076562876829696,"""@Don_Vito_08: Thank You Mr. Trump for Standing up for Our Country! #VoteTrump2016 JOIN ME ON THE #TrumpTrain🚂 https://t.co/zgopGvSEen""",Twitter for Android
739076181484576768,"""@rapidcraft: Here’s The HILLARY UNIVERSITY Scandal No One In The Media Is Talking About https://t.co/suHERIUHo4 @realDonaldTrump""",Twitter for Android
738950669927886848,Muhammad Ali is dead at 74! A truly great champion and a wonderful guy. He will be missed by all!,Twitter for Android
738858013419835392,"Thank you Redding, California!
#MakeAmericaGreatAgain #CAPrimary https://t.co/nFiydpTpPn",Twitter for iPhone
738809335841595392,"Great evening in San Jose other than the thugs. My supporters are far tougher if they want to be, but fortunately they are not hostile.",Twitter for iPhone
738808292550397953,So much interest in my visit to Scotland! I greatly look forward to attending the opening event @TrumpTurnberry- taking place on June 24th.,Twitter for iPhone
738762615334174720,"""I'm a former chief of police in a border town. I'm Hispanic, I'm proud to be Hispanic and I'm 100% behind Trump.""
https://t.co/8YtBU7j17m",Twitter for iPhone
738720347239809024,"In Crooked Hillary's telepromter speech yesterday, she made up things that I said or believe but have no basis in fact. Not honest!",Twitter for Android
738718346045063168,"I don't watch or do @Morning_Joe anymore. Small audience, low ratings! I hear Mika has gone wild with hate. Joe is Joe. They lost their way!",Twitter for Android
738712803775631361,"Rally last night in San Jose was great. Tremendous love and enthusiasm in the hall. Big crowd. Outside, small group of thugs burned Am flag!",Twitter for Android
738711092252155904,"Terrible jobs report just reported. Only 38,000 jobs added. Bombshell!",Twitter for Android
738602229100224513,"""@fivestarr6028: Yes! Hubby and I voted 4 @realDonaldTrump already! https://t.co/h1iHiJNUjm"" Thank you.",Twitter for Android
738601935771570180,"""@LiliannyLeebou: I think the first female president of the USA will be @IvankaTrump a beautiful intelligent young genuine successful lady!""",Twitter for Android
738600538976096256,"""@LunsfordWhitney: This is rich coming from her. She tweeted you will be president! #Women4Ttump #Trump2016 https://t.co/2GSGfLS1yT""",Twitter for Android
738599744759431168,"""@angeloftruth11: Clinton says Trump is dangerous. Who's the one who killed 4 Americans in Benghazi?  https://t.co/ZV5ehm6NKR""",Twitter for Android
738598954468659200,"""@Crz4basball: @JudgeJeanine  @realDonaldTrump Looks like several legal Hispanics supporting Trump! They know he will be good for them too.""",Twitter for Android
738576654176387072,"Then, on June 25th- back to the USA to MAKE AMERICA GREAT AGAIN!",Twitter for iPhone
738576553508929536,"After @TrumpScotland, I will visit @TrumpDoonbeg in Ireland, the magnificent resort fronting on the Atlantic Ocean.",Twitter for iPhone
738576209726955524,"After @TrumpTurnberry I will be visiting Aberdeen, the oil capital of Europe, to see my great club, @TrumpScotland.",Twitter for iPhone
738575853261574144,"On June 22- I will be going to Scotland to celebrate the opening of the newly renovated @TrumpTurnberry Resort, the worlds best.",Twitter for iPhone
738575670771486721,"Join me in Redding, California- tomorrow at 1:00pm. #Trump2016
Tickets: https://t.co/tyllhxJHC7",Twitter for iPhone
738539023669465094,".@Natalie_Gulbis- Thank you for the nice piece in @SInow / @Golf_com.
Keep up the great work! https://t.co/JCZPCFx10X",Twitter for iPhone
738496464448430080,"""@RobertMordica: @realDonaldTrump Only Trump can save America. Right leader at the right time."" THANK YOU!",Twitter for Android
738495995583987712,"""@Valenti317: @realDonaldTrump she's a criminal and you're the only person that can stop her.""",Twitter for Android
738495529005420544,"""@TaylorEdwards99: THIS IS @POTUS'S LEGACY! AN ABSOLUTE DISASTER!!! WE NEED @realDonaldTrump NOW!! #MAGA #TRUMP2016 https://t.co/lBgZJg0zd1",Twitter for Android
738495114532638720,"""@free_SA_BD: @realDonaldTrump A vote for Trump is a vote to restore our great country.""",Twitter for Android
738494609597157376,"A 60% increase in Texas Blue Cross/Blue Shield through ObamaCare. I told you so, there is panic and anger as healthcare costs explode!",Twitter for Android
738478522813972480,So great to have the endorsement and support of Paul Ryan. We will both be working very hard to Make America Great Again!,Twitter for iPhone
738449664752553984,Bad performance by Crooked Hillary Clinton! Reading poorly from the telepromter! She doesn't even look presidential!,Twitter for Android
738448988517453824,Crooked Hillary no longer has credibility - too much failure in office. People will not allow another four years of incompetence!,Twitter for Android
738416510092357632,"Crooked Hillary Clinton, who I would love to call Lyin' Hillary, is getting ready to totally misrepresent my foreign policy positions.",Twitter for Android
738415541203832832,"After the litigation is disposed of and the case won, I have instructed my execs to open Trump U(?), so much interest in it! I will be pres.",Twitter for Android
738413456118841345,"Even though I have a very biased and unfair judge in the Trump U civil case in San Diego, I have thousands of great reviews &amp; will win case!",Twitter for Android
738412068181676032,"With all of the Crooked Hillary Clinton's foreign policy experience, she has made so many mistakes - and I mean real monsters! No more HRC.",Twitter for Android
738409191526662144,"Join me in San Jose, California- tonight!
#MakeAmericaGreatAgain #Trump2016
Tickets: https://t.co/jLQukR550J https://t.co/OrEhKJZ5Rd",Twitter for iPhone
738407796606013444,"Wow, USA Today did todays cover story on my record in lawsuits. Verdict: 450 wins, 38 losses. Isn't that what you want for your president?",Twitter for Android
738399082813620224,Do you ever notice that @CNN gives me very little proper representation on my policies. Just watched-nobody knew anything about my foreign P,Twitter for Android
738387288372051969,Bernie Sanders was right when he said that Crooked Hillary Clinton was not qualified to be president because she suffers from BAD judgement!,Twitter for Android
738385522301624323,Crooked Hillary Clinton has zero natural talent - she should not be president. Her temperament is bad and her decision making ability-zilch!,Twitter for Android
738236891091238913,"""@HaloDad22: @realDonaldTrump I already voted for you! My wife did as well! I represent #Teachers4Trump! We represent #CA4Trump! #NeverDems",Twitter for Android
738236517949181952,"""@SCPioneer: @stockdaleism @JamesRosenFNC @FoxNews @realDonaldTrump Not for slackers! Happy w/courses I took."" Thanks.",Twitter for Android
738233323344920576,"Thank you Sacramento, California! #MakeAmericaGreatAgain https://t.co/t75Zxn9L6f",Twitter for iPhone
738163472865759232,"Same failing @nytimes ""reporter"" who wrote discredited women's story last week wrote another terrible story on me today- will never learn!",Twitter for iPhone
738132164399636480,Crooked Hillary Clinton is a fraud who has put the public and country at risk by her illegal and very stupid use of e-mails. Many missing!,Twitter for Android
738109521952833536,"Join me in San Jose, California- tomorrow evening at 7pm! 
#MakeAmericaGreatAgain #Trump2016
https://t.co/jLQukR550J https://t.co/Uds8OdH3A4",Twitter for iPhone
737996614573260800,"So I raised/gave $5,600,000 for the veterans and the media makes me look bad! They do anything to belittle - totally biased.",Twitter for Android
737785345459113985,Congratulations to @seanhannity on his tremendous increase in television ratings. Speaking of ratings- I will be on his show tonight @ 10pE.,Twitter for iPhone
737785114239864832,I am getting great credit for my press conference today. Crooked Hillary should be admonished for not having a press conference in 179 days.,Twitter for iPhone
737784398515441664,"Katie Couric, the third rate reporter, who has been largely forgotten, should be ashamed of herself for the fraudulent editing of her doc.",Twitter for iPhone
